video_name,start_frame,end_frame,x1,y1,x2,y2,angle,waggle,origin_x,origin_y,direction_x,direction_y,waggle_run_id,waggle_start,waggle_end,waggle_start_in_window,waggle_end_in_window
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3209,3225,349.35,841.9555556,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3224,3225
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3213,3229,349.35,841.9555556,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3224,3229
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3217,3233,349.35,841.9555556,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3224,3233
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3221,3237,349.35,841.9555556,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3224,3237
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3224,3240,349.35,841.9555556,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3224,3240
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3228,3244,348.6847826,844.7587762,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3228,3244
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3232,3248,348.0195652,847.5619968,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3232,3248
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3236,3252,347.3543478,850.3652174,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3236,3252
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3240,3256,346.6891304,853.168438,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3240,3256
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3244,3260,346.023913,855.9716586,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3244,3260
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3247,3263,345.525,858.0740741,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3247,3263
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3248,3264,345.3586957,858.7748792,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3248,3264
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3251,3267,344.8597826,860.8772947,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3251,3267
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3252,3268,344.6934783,861.5780998,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3252,3268
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3255,3271,344.1945652,863.6805153,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3255,3270
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3259,3275,343.5293478,866.4837359,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3259,3270
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3263,3279,342.8641304,869.2869565,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3263,3270
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3267,3283,342.198913,872.0901771,268.0,461.0,1.722172,1,274.0,444.0,-0.1508,0.988565,31,3224,3270,3267,3270
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3438,3454,363.375,830.5777778,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3452,3454
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3442,3458,363.375,830.5777778,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3452,3458
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3446,3462,363.375,830.5777778,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3452,3462
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3450,3466,363.375,830.5777778,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3452,3466
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3452,3468,363.375,830.5777778,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3452,3468
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3456,3472,363.6785714,832.6546737,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3456,3472
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3460,3476,363.9821429,834.7315697,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3460,3476
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3464,3480,364.2857143,836.8084656,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3464,3480
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3468,3484,364.5892857,838.8853616,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3468,3484
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3472,3488,364.8928571,840.9622575,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3472,3488
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3476,3492,365.1964286,843.0391534,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3476,3492
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3480,3496,365.5,845.1160494,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3480,3496
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3484,3500,365.8035714,847.1929453,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3484,3500
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3488,3504,366.1071429,849.2698413,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3488,3504
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3492,3508,366.4107143,851.3467372,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3492,3508
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3494,3510,366.5625,852.3851852,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3494,3510
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3496,3512,366.7142857,853.4236332,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3496,3512
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3498,3514,366.8660714,854.4620811,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3498,3514
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3500,3516,367.0178571,855.5005291,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3500,3516
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3502,3518,367.1696429,856.5389771,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3502,3518
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3504,3520,367.3214286,857.577425,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3504,3520
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3506,3522,367.4732143,858.615873,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3506,3522
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3508,3524,367.625,859.654321,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3508,3524
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3510,3526,367.7767857,860.692769,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3510,3526
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3512,3528,367.9285714,861.7312169,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3512,3528
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3514,3530,368.0803571,862.7696649,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3514,3530
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3516,3532,368.2321429,863.8081129,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3516,3532
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3518,3534,368.3839286,864.8465608,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3518,3534
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3520,3536,368.5357143,865.8850088,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3520,3536
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3522,3538,368.6875,866.9234568,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3522,3536
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3526,3542,368.9910714,869.0003527,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3526,3536
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3530,3546,369.2946429,871.0772487,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3530,3536
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3534,3550,369.5982143,873.1541446,290.0,461.0,1.422636,1,285.0,438.0,0.147619,0.989044,32,3452,3536,3534,3536
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3658,3674,345.525,847.6444444,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3672,3674
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3662,3678,345.525,847.6444444,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3672,3678
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3666,3682,345.525,847.6444444,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3672,3682
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3670,3686,345.525,847.6444444,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3672,3686
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3672,3688,345.525,847.6444444,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3672,3688
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3676,3692,344.9921642,850.4747374,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3676,3692
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3680,3696,344.4593284,853.3050304,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3680,3696
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3684,3700,343.9264925,856.1353234,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3684,3700
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3688,3704,343.3936567,858.9656164,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3688,3704
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3692,3708,342.8608209,861.7959093,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3692,3708
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3696,3712,342.3279851,864.6262023,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3696,3712
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3700,3716,341.7951493,867.4564953,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3700,3716
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3704,3720,341.2623134,870.2867883,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3704,3720
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3706,3722,340.9958955,871.7019348,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3706,3722
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3708,3724,340.7294776,873.1170813,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3708,3724
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3710,3726,340.4630597,874.5322278,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3710,3726
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3712,3728,340.1966418,875.9473742,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3712,3728
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3714,3730,339.9302239,877.3625207,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3714,3730
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3716,3732,339.663806,878.7776672,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3716,3732
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3718,3734,339.3973881,880.1928137,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3718,3734
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3720,3736,339.1309701,881.6079602,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3720,3736
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3722,3738,338.8645522,883.0231067,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3722,3738
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3726,3742,338.3317164,885.8533997,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3726,3739
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3730,3746,337.7988806,888.6836926,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3730,3739
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3734,3750,337.2660448,891.5139856,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3734,3739
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3738,3754,336.733209,894.3442786,264.0,472.0,1.714249,1,271.0,447.0,-0.14296,0.989728,33,3672,3739,3738,3739
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3861,3877,362.1,866.6074074,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3876,3877
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3865,3881,362.1,866.6074074,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3876,3881
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3869,3885,362.1,866.6074074,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3876,3885
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3873,3889,362.1,866.6074074,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3876,3889
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3876,3892,362.1,866.6074074,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3876,3892
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3880,3896,362.1,868.2474474,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3880,3896
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3884,3900,362.1,869.8874875,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3884,3900
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3888,3904,362.1,871.5275275,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3888,3904
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3892,3908,362.1,873.1675676,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3892,3908
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3895,3911,362.1,874.3975976,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3895,3911
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3896,3912,362.1,874.8076076,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3896,3912
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3899,3915,362.1,876.0376376,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3899,3913
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3903,3919,362.1,877.6776777,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3903,3913
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3907,3923,362.1,879.3177177,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3907,3913
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,3911,3927,362.1,880.9577578,284.0,465.0,1.505671,1,284.0,457.0,0.065079,0.99788,34,3876,3913,3911,3913
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,824,840,359.55,449.4222222,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,839,840
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,828,844,359.55,449.4222222,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,839,844
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,832,848,359.55,449.4222222,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,839,848
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,836,852,359.55,449.4222222,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,839,852
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,839,855,359.55,449.4222222,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,839,855
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,843,859,359.3233333,451.7820576,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,843,859
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,847,863,359.0966667,454.141893,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,847,863
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,851,867,358.87,456.5017284,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,851,867
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,855,871,358.6433333,458.8615638,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,855,871
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,859,875,358.4166667,461.2213992,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,859,875
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,862,878,358.2466667,462.9912757,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,862,878
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,863,879,358.19,463.5812346,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,863,879
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,866,882,358.02,465.3511111,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,866,882
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,867,883,357.9633333,465.94107,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,867,883
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,870,886,357.7933333,467.7109465,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,870,884
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,874,890,357.5666667,470.0707819,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,874,884
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,878,894,357.34,472.4306173,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,878,884
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,882,898,357.1133333,474.7904527,280.0,251.0,1.614247,1,282.0,237.0,-0.04344,0.999056,35,839,884,882,884
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1222,1238,358.275,513.8962963,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1234,1238
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1226,1242,358.275,513.8962963,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1234,1242
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1230,1246,358.275,513.8962963,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1234,1246
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1234,1250,358.275,513.8962963,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1234,1250
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1238,1254,357.4903846,516.6191833,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1238,1254
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1242,1258,356.7057692,519.3420703,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1242,1258
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1246,1262,355.9211538,522.0649573,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1246,1262
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1250,1266,355.1365385,524.7878443,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1250,1266
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1254,1270,354.3519231,527.5107312,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1254,1270
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1258,1274,353.5673077,530.2336182,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1258,1273
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1262,1278,352.7826923,532.9565052,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1262,1273
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1266,1282,351.9980769,535.6793922,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1266,1273
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1270,1286,351.2134615,538.4022792,275.0,285.0,1.717875,1,281.0,271.0,-0.14655,0.989203,36,1234,1273,1270,1273
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1535,1551,297.075,517.6888889,229.0,284.0,1.825979,1,233.0,273.0,-0.25242,0.967617,37,1543,1558,1543,1551
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1539,1555,297.075,517.6888889,229.0,284.0,1.825979,1,233.0,273.0,-0.25242,0.967617,37,1543,1558,1543,1555
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1543,1559,297.075,517.6888889,229.0,284.0,1.825979,1,233.0,273.0,-0.25242,0.967617,37,1543,1558,1543,1558
Capture_2025-04-29_14-59-11-1-00.00.01.000-00.02.00.688_1224_1024.mp4,1551,1567,294.355,528.8138272,229.0,284.0,1.825979,1,233.0,273.0,-0.25242,0.967617,37,1543,1558,1551,1558
